,model_id,eval dataset,Performance,std
499,olmo1b_hf_ckpt18000_paws_3epoch_2e-6_4shots,qqp,0.9342025181282212,0.0004014010987270176
500,olmo1b_checkpoint-592000_original_hf_4shots,tweetqa_instruct,0.04443211241020649,0.0004985135773848558
501,olmo1b_hf_ckpt18000_mnli_3epoch_2e-6_4shots,mnli_matched_instruct,0.37457972491085073,0.0048672834012509604
502,olmo1b_checkpoint-424000_original_hf_4shots,qqp,0.9999424500914404,1.220138917165711e-05
503,olmo1b_hf_ckpt424000_socialiqa_3epoch_2e-6_4shots,tweetqa,0.1434059590692509,0.0012533762231330267
504,olmo1b_checkpoint-505000_original_hf_4shots,paws_inputoutput,0.5575609374999999,0.0055636978841196
505,olmo1b_hf_ckpt1000_xsum_3epoch_2e-7_4shots,mnli_matched,0.3527241467142129,0.004934398766881186
506,olmo1b_hf_ckpt592000_paws_3epoch_2e-6_4shots,paws,0.9051875,0.0033179078368544474
507,olmo1b_hf_main_mnli_3epoch_2e-6_4shots,paws,0.444875,0.005540452819839896
508,olmo1b_hf_ckpt592000_mnli_3epoch_2e-6_4shots,socialiqa,0.0,0.0
509,olmo1b_checkpoint-342000_original_hf_4shots,llmbar_Natural,0.565,0.04862691085005921
510,olmo1b_checkpoint-738000_original_hf_4shots,paws,0.5578765625,0.005627572928502935
511,olmo1b_hf_ckpt424000_xsum_3epoch_2e-7_2shots,xsum,0.1654395489312659,0.0010974145608793019
512,olmo1b_checkpoint-424000_original_hf_4shots,gpt3nli_instruct,0.39233291666666664,0.0027817866155548997
513,olmo1b_checkpoint-342000_original_hf_4shots,mnli_mismatched,0.3361472742066721,0.004714764120986066
514,olmo1b_hf_ckpt18000_mnli_3epoch_2e-6,mnli_matched,0.6834437086092715,0.004701689248967083
515,olmo1b_hf_ckpt1000_xsum_3epoch_2e-7_4shots,xsum_instruct,0.022533012837429672,0.00048637908993342616
516,olmo1b_hf_ckpt592000_xsum_3epoch_2e-7_4shots,paws,0.5551875,0.005522058447695372
517,olmo1b_hf_ckpt18000_xsum_3epoch_2e-7_4shots,socialiqa,0.0703747324086764,0.0011963187908977028
518,olmo1b_checkpoint-18000_original_hf_4shots,rte_instruct,0.13253514056224902,0.006769149934142268
519,olmo1b_checkpoint-18000_original_hf_4shots,xlsum,0.045341561755415816,0.0005261881581653708
520,olmo1b_hf_ckpt424000_tulu_5epoch_2e-6_4shots,llmbar_Adversarial_Neighbor,0.3955223880597015,0.04170663259822546
521,olmo1b_checkpoint-18000_original_hf_4shots,xsum_inputoutput,0.10284749206359392,0.0005302693393534737
522,olmo1b_hf_ckpt424000_paws_3epoch_2e-6_4shots,paws_instruct,0.800625,0.004551978724575927
523,olmo1b_hf_ckpt592000_socialiqa_3epoch_2e-6_4shots,paws,0.5479375,0.005595642462182253
524,olmo1b_checkpoint-738000_original_hf_4shots,cnn_instruct,0.0625083819340988,0.0003777958791302583
525,olmo1b_hf_ckpt424000_mnli_3epoch_2e-6_4shots,gpt3nli,0.7500833333333333,0.002506719795490932
526,olmo1b_hf_ckpt18000_xsum_3epoch_2e-7_4shots,xlsum_inputoutput,0.04395676293889571,0.0005619533475229959
527,olmo1b_checkpoint-342000_original_hf_4shots,mnli_mismatched_inputoutput,0.33080756712774617,0.0046597759743863786
528,olmo1b_hf_ckpt738000_mnli_3epoch_2e-6_4shots,mnli_mismatched_inputoutput,0.4694873881204231,0.005079552272182001
529,olmo1b_checkpoint-592000_original_hf_4shots,xlsum,0.06152952386153519,0.0004456900373270583
530,olmo1b_checkpoint-505000_original_hf_4shots,xsum_inputoutput,0.10925977932424857,0.0005351362391100764
531,olmo1b_checkpoint-738000_original_hf_4shots,mnli_mismatched_instruct,0.32953747965825875,0.0047657783854049545
532,olmo1b_checkpoint-1000_original_hf_4shots,paws_instruct,0.5580625,0.005670513176300937
533,olmo1b_checkpoint-505000_original_hf_4shots,cnn,0.06559587242674123,0.00038042251893606637
534,olmo1b_hf_main_paws_3epoch_2e-6_4shots,qqp,0.9081196206821582,0.0004572251353659384
535,olmo1b_hf_main_xsum_3epoch_2e-7_4shots,xsum_inputoutput,0.09018904667798622,0.0006978681827935547
536,olmo1b_hf_ckpt18000_xsum_3epoch_2e-7_4shots,xsum,0.11965046389883985,0.0009876224735483215
537,olmo1b_hf_ckpt18000_xsum_3epoch_2e-7_4shots,xlsum,0.03347458150779799,0.0005413073297837943
538,olmo1b_hf_ckpt342000_mnli_3epoch_2e-6_4shots,gpt3nli,0.7287995833333334,0.002554204630144795
539,olmo1b_hf_ckpt592000_socialiqa_3epoch_2e-6_4shots,tweetqa_instruct,0.0391284246995239,0.0008378152717347833
540,olmo1b_hf_ckpt592000_paws_3epoch_2e-6_4shots,qqp,0.8534793076106557,0.000567379415242719
541,olmo1b_hf_ckpt18000_xsum_3epoch_2e-7_4shots,paws,0.55825,0.005601353144608372
542,olmo1b_hf_ckpt505000_mnli_3epoch_2e-6,mnli_matched,0.8133469179826796,0.00395262675085481
543,olmo1b_checkpoint-505000_original_hf_4shots,paws,0.476125,0.0056468366626541856
544,olmo1b_checkpoint-505000_original_hf_4shots,gpt3nli_instruct,0.34566624999999995,0.0027491019255402077
545,olmo1b_hf_ckpt738000_tulu_5epoch_2e-6_4shots,socialiqa_instruct,0.06472963059008605,0.0017288201558208136
546,olmo1b_checkpoint-505000_original_hf_4shots,socialiqa_instruct,0.05452491939275219,0.001239925499778274
547,olmo1b_hf_ckpt505000_tulu_5epoch_2e-6_4shots,llmbar_Natural,0.32012500000000044,0.04743636090713575
548,olmo1b_checkpoint-342000_original_hf_4shots,gpt3nli,0.34785,0.0027214256794007977
549,olmo1b_hf_ckpt18000_socialiqa_3epoch_2e-6_4shots,xsum,0.11748526033101978,0.0005777548858227433
550,olmo1b_checkpoint-1000_original_hf_4shots,mnli_mismatched_instruct,0.35211554109031734,0.0047489858700540165
551,olmo1b_checkpoint-1000_original_hf_4shots,paws,0.5576265625,0.005766617991959273
552,olmo1b_checkpoint-424000_original_hf_4shots,socialiqa_inputoutput,0.09233633454108597,0.001144711231973284
553,olmo1b_hf_ckpt424000_paws_3epoch_2e-6_4shots,mnli_matched,0.3245529801324503,0.004851299826591474
554,olmo1b_checkpoint-342000_original,socialiqa,0.02093713809260126,0.0006931917567394279
555,olmo1b_checkpoint-342000_original_hf_4shots,xlsum_instruct,0.0549943692314806,0.00039408676234166406
556,olmo1b_checkpoint-738000_original_hf_2shots,xlsum,0.09702222377666027,0.0006956297261268491
557,olmo1b_checkpoint-1000_original_hf_4shots,stsb_instruct,1.0,0.0
558,olmo1b_checkpoint-505000_original_hf_4shots,gpt3nli,0.3334841666666667,0.0027708739073156905
559,olmo1b_hf_ckpt424000_xsum_3epoch_2e-7_4shots,socialiqa,0.054008626592806946,0.00134938150340987
560,olmo1b_checkpoint-18000_original_hf_4shots,stsb,1.0,0.0
561,olmo1b_checkpoint-592000_original,socialiqa,0.03934733860516939,0.0008643455789475397
562,olmo1b_checkpoint-592000_original_hf_4shots,llmbar_Adversarial_Neighbor,0.11194029850746268,0.027415297628073525
563,olmo1b_checkpoint-342000_original_hf_4shots,rte,0.4789156626506024,0.010076855822189482
564,olmo1b_hf_ckpt505000_mnli_3epoch_2e-6_4shots,mnli_matched_inputoutput,0.5278145695364238,0.005051211673719365
565,olmo1b_checkpoint-342000_original_hf_4shots,stsb,0.986947063089195,0.0030441096969921447
566,olmo1b_hf_ckpt18000_paws_3epoch_2e-6_4shots,paws,0.8051875,0.004392210099567393
567,olmo1b_checkpoint-342000_original_hf_4shots,qqp,0.9994846085966774,3.635786068249297e-05
568,olmo1b_hf_ckpt505000_xsum_3epoch_2e-7_4shots,paws,0.48106249999999995,0.0056569051261974946
569,olmo1b_hf_ckpt18000_socialiqa_3epoch_2e-6_4shots,sciq,0.13470333074667923,0.0024464103082087623
570,olmo1b_hf_ckpt18000_xsum_3epoch_2e-7_4shots,cnn,0.04274871459698795,0.0004659985599141103
571,olmo1b_hf_ckpt738000_mnli_3epoch_2e-6_4shots,sciq,0.0,0.0
572,olmo1b_hf_ckpt424000_paws_3epoch_2e-6_4shots,stsb,0.9307469180565627,0.0066304561002003826
573,olmo1b_hf_ckpt342000_xsum_3epoch_2e-7_4shots,xlsum,0.057031906257232104,0.00040561512930731243
574,olmo1b_checkpoint-18000_original_hf_4shots,socialiqa_instruct,0.059249420431156566,0.0010842176252138795
575,olmo1b_hf_ckpt738000_tulu_5epoch_2e-6_4shots,llmbar_Adversarial_Neighbor,0.5298507462686567,0.04339792275128455
576,olmo1b_hf_ckpt342000_mnli_3epoch_2e-6_4shots,mnli_matched_instruct,0.6837493632195619,0.00465261897713601
577,olmo1b_hf_ckpt1000_socialiqa_3epoch_2e-6_4shots,paws,0.5581265625,0.005550681594267729
578,olmo1b_checkpoint-592000_original_hf_2shots,xlsum,0.11667863432797497,0.0005991987277732002
579,olmo1b_original_hf_4shots,sciq,0.16336433852788595,0.0035777346758660666
580,olmo1b_checkpoint-424000_original_hf_4shots,llmbar_Adversarial_Neighbor,0.43656716417910446,0.04341347857567259
581,olmo1b_hf_ckpt1000_paws_3epoch_2e-6_4shots,socialiqa,0.0,0.0
582,olmo1b_hf_ckpt1000_paws_3epoch_2e-6_4shots,mnli_matched,0.354253693326541,0.004936647265777775
583,olmo1b_checkpoint-592000_original_hf_4shots,gpt3nli,0.35191625000000004,0.002787079506098997
584,olmo1b_original_hf_4shots,gpt3nli,0.3450833333333333,0.002771859054325308
585,olmo1b_checkpoint-342000_original_hf_4shots,paws,0.5395625,0.005508675092184789
586,olmo1b_hf_main_mnli_3epoch_2e-6_4shots,mnli_matched_inputoutput,0.6090677534386144,0.004933714551043349
587,olmo1b_hf_ckpt342000_xsum_3epoch_2e-7_4shots,xsum_inputoutput,0.10658581635543453,0.0006169008448739392
588,olmo1b_checkpoint-18000_original_hf_4shots,llmbar_Adversarial_Manual,0.532608695652174,0.07235816081505415
589,olmo1b_hf_ckpt18000_mnli_3epoch_2e-6_4shots,socialiqa,8.5295121119072e-05,5.688971293612582e-05
590,olmo1b_checkpoint-738000_original_hf_4shots,xlsum,0.06071915370343803,0.00044333265446048657
591,olmo1b_checkpoint-1000_original_hf_4shots,sciq_instruct,0.06632093494268569,0.0018091345128287415
592,olmo1b_hf_main_xsum_3epoch_2e-7_4shots,xlsum_inputoutput,0.066977932317492,0.0005205673589671788
593,olmo1b_hf_ckpt1000_tulu_5epoch_2e-6_4shots,llmbar_Adversarial_Neighbor,0.8880597014925373,0.027569408165711844
594,olmo1b_checkpoint-592000_original_hf_4shots,paws_inputoutput,0.5579390625,0.005547349787851717
595,olmo1b_checkpoint-18000_original_hf_4shots,stsb_instruct,1.0,0.0
596,olmo1b_hf_main_mnli_3epoch_2e-6,mnli_mismatched,0.8316225081366966,0.0037113038428602924
597,olmo1b_hf_ckpt738000_mnli_3epoch_2e-6_4shots,mnli_matched,0.7976057055527255,0.004086529825421359
598,olmo1b_checkpoint-738000_original_hf_4shots,stsb,0.9822335025380711,0.0036087716432088
599,olmo1b_checkpoint-424000_original_hf_4shots,mnli_mismatched_instruct,0.4110557363710333,0.004992647806075729
600,olmo1b_checkpoint-592000_original_hf_4shots,xsum,0.11489613363991111,0.0006322545029175719
601,olmo1b_checkpoint-18000_original_hf_4shots,xlsum_inputoutput,0.07646293819440869,0.000465516136622847
602,olmo1b_checkpoint-738000_original_hf_4shots,gpt3nli,0.34161708333333335,0.0027331627396203124
603,olmo1b_checkpoint-424000_original_hf_4shots,mnli_mismatched,0.3569962876322213,0.004761498210197344
604,olmo1b_hf_ckpt18000_socialiqa_3epoch_2e-6_4shots,mnli_matched,0.32867931737137035,0.004684008733829437
605,olmo1b_checkpoint-738000_original_hf_2shots,xsum,0.11325802024146192,0.0006637732582022776
606,olmo1b_checkpoint-342000_original_hf_4shots,xsum,0.10634878326637512,0.0006710967944354993
607,olmo1b_checkpoint-505000_original_hf_4shots,rte,0.5018072289156627,0.009977414027257641
608,olmo1b_hf_ckpt342000_mnli_3epoch_2e-6_4shots,mnli_matched_inputoutput,0.42883341823739174,0.0049511666861332725
609,olmo1b_hf_main_socialiqa_3epoch_2e-6,tweetqa,0.13348322647171687,0.0012683016402339035
610,olmo1b_checkpoint-505000_original_hf_4shots,stsb,0.887962291515591,0.008383692603475424
611,olmo1b_checkpoint-505000_original_hf_4shots,cnn_instruct,0.06710817515353722,0.0003867794957895352
612,olmo1b_hf_ckpt505000_socialiqa_3epoch_2e-6_4shots,socialiqa,0.6620725641904389,0.006674560070347519
613,olmo1b_hf_ckpt738000_xsum_3epoch_2e-7_4shots,xsum_inputoutput,0.07917002227654818,0.0007086722137077719
614,olmo1b_hf_ckpt424000_xsum_3epoch_2e-7_4shots,xlsum_inputoutput,0.06126287646173695,0.00044592422195185863
615,olmo1b_checkpoint-738000_original_hf_4shots,mnli_matched,0.32766174223127864,0.004738187152554191
616,olmo1b_original_hf_4shots,cnn,0.06279037915549629,0.00039787412155507367
617,olmo1b_hf_ckpt424000_paws_3epoch_2e-6_4shots,paws,0.8680609375,0.0038424880304471637
618,olmo1b_checkpoint-738000_original_hf_4shots,qqp_instruct,0.9999680278285781,8.836807101180692e-06
619,olmo1b_checkpoint-18000_original_hf_4shots,mnli_matched,0.3350993377483444,0.004650426731162524
620,olmo1b_hf_ckpt592000_xsum_3epoch_2e-7_4shots,xsum_instruct,0.12512597456910052,0.0009920610177087022
621,olmo1b_hf_ckpt505000_socialiqa_3epoch_2e-6_4shots,paws,0.5579375,0.0056018321933903785
622,olmo1b_hf_ckpt1000_xsum_3epoch_2e-7_2shots,xsum,0.1127980274340395,0.0007322533276336475
623,olmo1b_hf_main_mnli_3epoch_2e-6_4shots,xsum,0.005373778525422199,0.00022461109505706123
624,olmo1b_hf_main_paws_3epoch_2e-6,stsb,0.6058828861493837,0.01326234451429775
625,olmo1b_checkpoint-1000_original_hf_4shots,mnli_mismatched_inputoutput,0.3285699755899105,0.004805514664323077
626,olmo1b_hf_ckpt342000_xsum_3epoch_2e-7_4shots,cnn,0.05902714015048241,0.0003736582295328997
627,olmo1b_checkpoint-505000_original_hf_4shots,mnli_matched,0.35241976566479877,0.004735386232991117
628,olmo1b_checkpoint-424000_original_hf_4shots,llmbar_Natural,0.5800000000000001,0.04859199196146572
629,olmo1b_checkpoint-592000_original_hf_4shots,stsb,0.8179840464104424,0.01044859835486536
630,olmo1b_hf_ckpt505000_xsum_3epoch_2e-7_4shots,xsum_inputoutput,0.10004803963617255,0.0006498416202441658
631,olmo1b_hf_main_mnli_3epoch_2e-6_4shots,mnli_matched,0.7901171676006113,0.004093637090041076
632,olmo1b_hf_ckpt592000_mnli_3epoch_2e-6_4shots,mnli_matched,0.7993377483443709,0.004085068529323873
633,olmo1b_checkpoint-18000_original_hf_4shots,xlsum_instruct,0.07064485002027579,0.0004672698792822898
634,olmo1b_checkpoint-424000_original_hf_4shots,mnli_matched,0.34427024961793173,0.0047871734059537685
635,olmo1b_hf_ckpt1000_mnli_3epoch_2e-6_4shots,mnli_matched_inputoutput,0.3458469179826796,0.004916826875817611
636,olmo1b_checkpoint-505000_original_hf_4shots,llmbar_Adversarial_Manual,0.4891304347826087,0.07345058056447473
637,olmo1b_hf_ckpt342000_paws_3epoch_2e-6_4shots,xsum,0.09914960905298079,0.0008595230377682895
638,olmo1b_checkpoint-18000_original_hf_4shots,mnli_matched_inputoutput,0.3238920020376974,0.004623096335101924
639,olmo1b_checkpoint-424000_original_hf_4shots,xlsum_inputoutput,0.05920453746750936,0.0004204558334769291
640,olmo1b_hf_main_xsum_3epoch_2e-7,xsum,0.25598617512627087,0.0012178212246281154
641,olmo1b_checkpoint-342000_original_hf_4shots,xsum_inputoutput,0.10934120422486404,0.0005516597595314982
642,olmo1b_checkpoint-738000_original_hf_4shots,xlsum_inputoutput,0.06216307499462707,0.00045485660450190975
643,olmo1b_checkpoint-342000_original_hf_4shots,socialiqa,0.044078877690946205,0.001265684014729289
644,olmo1b_hf_ckpt592000_xsum_3epoch_2e-7_4shots,socialiqa,0.10552732016876866,0.0014028971755627754
645,olmo1b_hf_ckpt592000_paws_3epoch_2e-6_4shots,socialiqa,0.0,0.0
646,olmo1b_checkpoint-1000_original_hf_4shots,cnn,0.07642444121427952,0.0005446146162814857
647,olmo1b_hf_ckpt342000_xsum_3epoch_2e-7_4shots,paws,0.5375624999999999,0.005554341979173339
648,olmo1b_hf_ckpt592000_mnli_3epoch_2e-6_4shots,mnli_matched_inputoutput,0.46469689251146207,0.00500484968669523
